title,description
손흥민 ‘10-10’ 소식에... “우린 케인-SON 전성기 낭비 중이야”,"베일과 손흥민의 골을 더해 4-0 대승을 거뒀다. 리그 2연승을 달린 토트넘(승점 56점)은 리그 5위로... 해트트릭을 기록한 베일이 스포트라이트를 받았지만, 공식 최우수 선수는 손흥민이었다. 손흥민은 후반 16분... "
손흥민 슬럼프 예전보다 심각... 토트넘 딜레마 英언론,토트넘 핫스퍼 손흥민(29)의 슬럼프가 예전과 달리 꽤 길어지고 있다고 영국 언론이 우려했다. 영국 '풋볼런던'은 1일(한국시간) 손흥민이 골 가뭄에 시달린다. 토트넘이 딜레마에 빠졌다. 빨리 해결책을 찾아야 한다고... 
"'손흥민, 토트넘과 재계약 임박…협상 최종 단계' (英언론)",손흥민이 토트넘과 계약을 연장할 가능성이 점쳐지고 있다. 영국 익스프레스 등 현지언론은 30일(한국시간) '손흥민은 토트넘과의 재계약이 임박했다'고 전했다. 또한 '손흥민은 2023년 만료되는 토트넘과의 계약을... 
"맨유, 손흥민 인종차별 팬 6명 출입금지 징계 '시즌권자가 3명'","맨체스터 유나이티드(맨유)가 손흥민(29, 토트넘)에 대한 인종차별 행위에 대해 단호한 조치를 내렸다. 맨유는 30일(한국시간) 클럽 공식 성명을 통해 지난 4월 12일 경기 이후 SNS에서 토트넘 손흥민에게 인종차별을 했던... "
"손흥민 기록잔치, 한시즌 최다골 타이에 10-10클럽까지","손흥민(29·토트넘 홋스퍼)이 기록 잔치를 벌였다. 유럽 무대 개인 한 시즌 최다 골 타이기록을 세웠고, 구단 최초로 2시즌 연속 10골-10도움 클럽에도 가입했다. 손흥민은 3일(한국시간) 영국 런던의 토트넘 홋스퍼... "
손흥민 리그 17호 골 도전 토트넘 VS 리즈 유나이티드…스포티비&amp;스포티비 나...,비즈엔터 홍지훈 기자 | 손흥민'손흥민 팀' 토트넘과 셰필드의 경기가 스포티비(SPOTV)와 스포티비 나우(SPOTV NOW)에서 생중계 된다. 토트넘은 8일 오후 8시30분(한국시간) 영국 리즈의 엘런드 로드에서 2020-2021... 
손흥민 이적 할 수도…케인 거취에 달렸다,토트넘이 손흥민(28)과 재계약을 추진하고 있는 가운데 성사 조건은 돈이 아니라 해리 케인(27)이라고 전 프리미어리거 대니 밀스(43)가 주장했다. 밀스는 3일(한국시간) 풋볼인사이더와 인터뷰에서 손흥민은 케인과... 
"손흥민, 리그 16호 골…2시즌 연속 10골-10도움",토트넘 홋스퍼에서 뛰고 있는 손흥민이 시즌 16호 골을 넣었다. 이로써 손흥민은 한 시즌 최다골 타이기록을 세웠고 2시즌 연속 리그 10골-10도움 글럽에도 가입했다. 연합뉴스에 따르면 손흥민은 3일(이하... 
"[토트넘 리즈] 손흥민, 뒤 없는 토트넘 구할까…챔스 진출 희망 이어가나",손흥민이 8일 토트넘-리즈 경기에서 개인 기록과 팀의 챔스 진출을 위해 골문을 겨냥한다. / 연합뉴스... 특히 선발 출장이 예상되는 손흥민은 이날 골을 기록하면 차범근이 보유한 한국인 단일 시즌 리그 최다 골 기록을... 
"손흥민, 토트넘과 2년 재계약 임박.. 케인은 글쎄(英익스프레스)","손흥민(29, 토트넘)이 결국 잔류할 것으로 보인다. 영국 '익스프레스'는 30일(한국시간) 손흥민이 토트넘에 잔류하는 새로운 계약서에 동의하기 직전이다. 2년 연장에 최종 합의할 것이라고 구체적인 계약기간까지 전했다.... "
"손흥민, 프로 첫 우승 또 좌절…맨시티, 리그컵 4연패","리그컵 결승에 올라 프로 무대 첫 우승에 도전한 토트넘의 손흥민 선수가 이번에도 우승 트로피를... 토트넘은 발목 부상에서 조기 복귀한 케인과 손흥민을 선발로 투입하며 총력전에 나섰지만, 팀 전체 슈팅이 2개에... "
"손흥민, 토트넘 잔류 전망 英언론",잉글랜드 프로축구 프리미어리그(EPL)의 손흥민이 토트넘에 잔류할까. 재계약 여부가 이슈인 가운데 현지... 여전히 손흥민과 토트넘의 재계약 가능성이 높다고 했다. 그러면서 지난해 10월에 재계약 관련 소식이... 
"손흥민 또 '눈물', 토트넘 카라바오컵 우승 '실패'",중인 손흥민(29·토트넘)이 또 눈물을 흘렸다. 프로 데뷔 이후 우승 트로피와 인연을 맺지 못한 숙원을 풀기 위해 사력을 다했으나 결국 마지막 우승 문턱을 넘지 못 했다. '슈퍼 소니' 손흥민은 26일 오전(한국시간)... 
"[epl.told] 17골 터뜨린 손흥민, 35년만에 차범근과 만나다",손흥민이 35년만에 차범근 차범근축구교실 이사장이 세운 기록과 만났다. 손흥민은 8일(이하 현지시간) 영국 리즈에 있는 엘런드 로드에서 리즈유나이티드와 한 ‘2020-21 잉글리시프리미어리그(이하 EPL)’ 35라운드... 
"다시 되찾은 미소…손흥민, 이제는 챔스티켓에 ‘올인’",프로 첫 우승 기회를 놓치고 눈물을 쏟았던 손흥민(29·토트넘)이 잉글랜드 프리미어리그(EPL) 시즌 막바지... 쏟아냈던 손흥민은 최근 구단이 공개한 훈련 사진에서 특유의 밝은 미소를 되찾으며 경기 준비에 나섰다.... 
"카라바오컵 준우승에 울었던 손흥민, UCL 진출권 위해 다시 뛴다",손흥민이 팀의 유럽축구연맹(UEFA) 챔피언스리그 진출권을 위해 다시 뛴다. 토트넘은 오는 5월3일 오전 3시15분(이하 한국시간) 토트넘 홋스퍼 스타디움에서 셰필드 유나이티드와 2020-21 EPL 34라운드를 치른다. 손흥민의... 
슈팅 0·준우승·무관…맨시티 선수들도 다독인 손흥민의 눈물,손흥민(29·토트넘)이 또 한 번 결승에서 눈물을 쏟았다. 손흥민은 26일(한국시간) 토트넘이 영국 런던의 웸블리 스타디움에서 열린 맨시티와 2020-2021 잉글랜드풋볼리그(EFL) 카라바오컵(리그컵) 결승전에서 0-1로 패하자... 
"손흥민, '무관' 아쉬움 씻는다…프로 첫 우승컵 향해 전진","토트넘, 26일 오전 0시 30분 맨시티와 리그컵 결승 손흥민(29·토트넘)이 프로 첫 우승 트로피를 들어 올리게 될까. 손흥민의 소속팀인 잉글랜드 프로축구 토트넘은 26일 오전 0시 30분(한국시간) 영국 런던의 웸블리... "
"손흥민, 곧 재계약 체결…토트넘이 절대 안 팔아","손흥민(토트넘 홋스퍼)의 재계약을 확신하는 분위기다. 토트넘은 지난 26일(이하 한국시간) 맨체스터 시티와... 하지만, 손흥민은 조만간 재계약을 체결할 것이라고 확신했다. 피트-브룩은 나는 여전히 손흥민의 재계약... "
'손흥민 딜레마'라더니…英 매체 2020 버전 SON 돌아왔다,손흥민(토트넘 홋스퍼)이 셰필드 유나이티드전 활약을 통해 자신을 향한 비판을 잠재웠다. 토트넘은 3일... 손흥민의 활약이 빛났다. 왼쪽 측면 공격수로 선발 출전한 손흥민은 이날 경기 풀타임 활약하며 1골 1도움을... 
"정청래 김어준, 업계 MVP…김근식 유재석·손흥민과 달라",손흥민을 언급하며 논쟁에 나섰다. 정 의원은 지난 2일 자신의 페이스북에 김어준에 대한 공격이 이래도 안되고 저래도 안되니까 결국 추접스럽게 출연료를 갖고 물고 늘어진다고 적었다. 정 의원은 김 씨를 손흥민과... 
"손흥민, 도움 뒤 득점포까지 가동… 리그 16호골 달성","손흥민이 토트넘홋스퍼의 4번째 골을 터뜨렸다. 3일 오전(한국시간) 영국의 런던에 위치한 토트넘홋스퍼... 전반 36분 선제골을 기록했고, 후반 16분 손흥민의 완벽한 패스를 받아 골키퍼 정면에서 골망을 흔들었다.... "
PK 결승 골 넣는 손흥민,손흥민이 21일(현지시간) 영국 런던의 토트넘 홋스퍼 스타디움에서 열린 2020-21 잉글랜드 프리미어리그... 토트넘은 2-1 역전승을 거뒀고 손흥민은 리그 15호 골로 개인 최다 골을 기록했다. 2021.04.22. 공감언론... 
리그 15호 골 넣는 손흥민,손흥민이 21일(현지시간) 영국 런던의 토트넘 홋스퍼 스타디움에서 열린 2020-21 잉글랜드 프리미어리그... 토트넘은 2-1 역전승을 거뒀고 손흥민은 리그 15호 골로 개인 최다 골을 기록했다. 2021.04.22. 공감언론... 
"'퇴진 압력' 토트넘 레비 회장, 손흥민 계약 연장으로 돌파구? 英 서명 임박...",손흥민이 지난 2월7일(한국시간) 열린 잉글랜드 프리미어리그 22라운드 웨스트브롬위치(WBA)와의 경기 후 인터뷰를 하고 있다. 런던 | 장영민통신원 ‘손흥민 토트넘과 계약 연장 합의 임박.’ 영국 일간지 ‘데일리... 
"손흥민, 또 눈 앞에서 놓친 우승컵에 결국 눈물",우승컵을 또다시 눈 앞에서 놓친 손흥민(29·토트넘)이 결국 그라운드에 주저앉아 오열했다. 일방적인 경기였다. 풀타임을 뛰며 고군분투한 손흥민이었지만 제대로 된 슈팅 기회조차 잡지 못했다. 토트넘 홋스퍼는 26일... 
"[토트넘 리즈] 손흥민, 놀라운 점프력",사진제공/AFP통신 = 8일(현지시간) 영국 앨런드 로드에서 열린 토트넘 홋스퍼와 리즈 유나이티드의 2020~2021시즌 잉글랜드 프리미어리그(EPL) 35라운드에 서 토트넘의 손흥민이 공중볼을 따내고 있다.
"토트넘, 맨시티에 패배.. 손흥민 첫 우승 좌절",손흥민의 소속팀 토트넘 홋스퍼가 또다시 결승에서 무릎을 꿇었다. 토트넘은 26일 오전 0시 30분(한국시간)... 손흥민은 풀타임을 소화했지만 끝내 승부의 결과를 바꾸지는 못했다. 경기 종료 휘슬이 울린 후 손흥민은... 
"토트넘 4-0 대승, 손흥민 활약..리그 16호골 한 시즌 최다 타이기록",뷰어스 이진아 기­자 토트넘 홋스퍼(잉글랜드)에서 뛰는 손흥민이 2시즌 연속 10골-10도움 클럽에... 손흥민은 후반 5분 기록한 득점이 VAR 판독 결과 취소됐지만 후반 16분 절묘한 패스로 가레스 베일의 골을 돕고... 
"EPL 개인 최다골 손흥민, 이제 프로 첫 우승 도전",잉글랜드 프로축구 프리미어리그(EPL) 개인 한 시즌 최다골을 경신한 '손세이셔널' 손흥민(29·토트넘)이 이제는 프로 첫 우승에 도전한다. 손흥민의 소속팀 토트넘은 26일 오전 0시30분 영국 런던의 웸블리... 
"‘손흥민 17호골’ 토트넘, 리즈에 1-2 뒤진 채 전반 마무리","손흥민이 득점포를 가동한 토트넘 홋스퍼가 리즈 유나이티드에 뒤진 채 전반전을 마쳤다. 토트넘은 8일... 최전방에 해리 케인이 자리했고 손흥민, 델레 알리, 가레스 베일이 공격을 지원했다. 중원은 피에르-에밀... "
"손흥민, FIFA21 선정 EPL 올해의 팀 특별 카드에 뽑혀",잉글랜드 프리미어리그(EPL)에서 활약 중인 손흥민(토트넘 홋스퍼)이 축구 게임에서도 가치와 실력을 인정받았다. 손흥민은 게임 업체 EA스포츠가 30일(한국시간) 발표한 인기 축구게임 FIFA 2021의 EPL 올해의 팀에... 
"손흥민, 리그 '16호 골'…소속 구단 첫 2시즌 연속 '10골-10도움'",손흥민(토트넘 핫스퍼ㆍ29)이 영국 런던의 토트넘 핫스퍼 스타디움에서 열린 셰필드 유나이티드와의 2020... 손흥민은 이날 리그 16호 골을 터뜨렸다. 또 올 시즌 21골을 넣어 2016-2017시즌의 개인 한 시즌 공식전... 
"맞대결 앞둔 리즈 '손흥민 포진 토트넘 공격진, 전 세계서 가장 위협적'",토트넘과의 맞대결을 앞둔 리즈 유나이티드가 손흥민이 활약하는 토트넘 공격진을 경계했다. 토트넘은 8일... 리즈 유나이티드는 '토트넘의 공격 파트너 손흥민과 케인은 올 시즌 믿기 어려운 득점과 어시스트 기록을... 
손흥민의 눈물…외신 맨시티 위로도 슬픔 덜진 못해,우승 문턱에서 또다시 좌절한 손흥민(29·토트넘)이 그라운드에 주저앉아 눈물을 흘렸다. 손흥민은 26일(한국시간) 영국 런던의 웸블리 스타디움에서 열린 맨체스터 시티(맨시티)와의 2020~2021시즌 리그컵(카라바오컵)... 
손흥민 눈물 위로한 메이슨 감독대행 그 마음 알아,라이언 메이슨 토트넘 홋스퍼 감독이 프로 경력 첫 우승에 실패한 뒤 눈물을 흘린 손흥민(29·토트넘)을... 프로 데뷔 후 첫 우승을 노렸던 손흥민은 이날 단 한 개의 슈팅도 기록하지 못한 채 패배가 확정되자 그대로... 
"손흥민, 절친 오리에 향해 '정색'...'대환장' 브로맨스 과시",손흥민의 특유의 장난기가 경기장에서 드러났다. 손흥민은 3일(한국시각) 홈에서 열린 2020/21시즌 프리미어리그 34라운드 토트넘 홋스퍼와 셰필드 유나이티드의 경기에 선발 출장했다. 이날 토트넘은 손흥민을 비롯해... 
"'두 번째 실패' 손흥민, 무관의 한 품은 눈물","손흥민이 고군분투에도 아쉬움의 눈물을 흘렸다. 토트넘 홋스퍼는 26일(한국시각) 웸블리 스타디움에서 열린... 손흥민은 이날 왼쪽 윙어로 선발 출장했지만, 팀의 수비적인 운영 이후 역습 상황을 노렸음에도 공격... "
"손흥민도 당한 인종차별에… 영국 축구계, 4일간 SNS 보이콧",지난 12일에는 토트넘 홋스퍼의 손흥민(29)이 맨체스터 유나이티드(맨유)와의 경기 후 일부 맨유 팬들에게... 인종차별 댓글에 시달린 건 손흥민뿐만이 아니다. 전 프랑스 국가대표 스트라이커 티에리 앙리도 오랜 기간... 
"‘또 무관인데?’ 손흥민, 토트넘과 2년 재계약 목전",잉글랜드 프로축구 프리미어리그(EPL) 토트넘홋스퍼 공격수 손흥민(29)이 소속팀과의 동행을 연장할 예정이라는 소식이다. 영국 매체 ‘익스프레스’는 30일(이하 한국시간) “토트넘과 손흥민이 새로운 계약을... 
"손흥민, 캐러거가 뽑은 프리미어리그 베스트팀 선정",2020-2021시즌 최고의 활약을 펼치고 있는 손흥민(토트넘)이 리버풀의 레전드이자 영국 스카이스포츠... 4-3-3 포메이션으로 팀을 구성한 캐러거는 왼쪽 윙포워드로 손흥민을 선택했다. 손흥민은 2020-2021시즌 리그에서 17골... 
손흥민 눈물에 메이슨 감독대행 그 마음 알아…최선 다했다,"리그컵 우승의 문턱에서 주저앉은 손흥민(29·토트넘)은 눈물을 보였고, 이를 지켜본 라이언 메이슨 감독... 프로 데뷔 후 첫 우승컵을 들어 올리려던 손흥민은 준우승에 그치자 결국 주저앉아 눈물을 흘렸다. 토트넘은... "
"맨유, 손흥민 인종차별한 팬 6명 '출입금지' 징계",선수 손흥민(토트넘 홋스퍼)을 향해 인종차별적 글을 남긴 팬을 찾아내 출입 금지 징계를 내렸다. 맨유는 4월 11일(이하 현지시간) 경기 뒤 소셜 미디어에서 토트넘의 손흥민에게 욕설해 클럽 규정을 위반한 혐의를 받는... 
"[EPL 34R] ‘완벽한 감아차기’ 손흥민, 리그 16호골 쾅!",김희웅 인턴인턴기자= 손흥민이 절묘한 감아차기로 리그 16호골을 신고했다. 토트넘은 3일 영국 런던의... 왼쪽 공격수로 선발 출전한 손흥민은 가벼운 몸놀림을 자랑했다. 손흥민은 후반 6분 다이어의 롱패스를 받아... 
